store_id,item_id,date,cnt
STORE_2,STORE_2_252,2013-07-11,46
STORE_2,STORE_2_252,2013-07-12,64
STORE_2,STORE_2_252,2013-07-13,77
STORE_2,STORE_2_252,2013-07-14,58
STORE_2,STORE_2_252,2013-07-15,45
STORE_2,STORE_2_252,2013-07-16,50
STORE_2,STORE_2_252,2013-07-17,44
STORE_2,STORE_2_252,2013-07-18,51
STORE_2,STORE_2_252,2013-07-19,38
STORE_2,STORE_2_252,2013-07-20,83
STORE_2,STORE_2_252,2013-07-21,83
STORE_2,STORE_2_252,2013-07-22,45
STORE_2,STORE_2_252,2013-07-23,31
STORE_2,STORE_2_252,2013-07-24,64
STORE_2,STORE_2_252,2013-07-25,43
STORE_2,STORE_2_252,2013-07-26,46
STORE_2,STORE_2_252,2013-07-27,62
STORE_2,STORE_2_252,2013-07-28,41
STORE_2,STORE_2_252,2013-07-29,52
STORE_2,STORE_2_252,2013-07-30,32
STORE_2,STORE_2_252,2013-07-31,34
STORE_2,STORE_2_252,2013-08-01,58
STORE_2,STORE_2_252,2013-08-02,52
STORE_2,STORE_2_252,2013-08-03,71
STORE_2,STORE_2_252,2013-08-04,80
STORE_2,STORE_2_252,2013-08-05,57
STORE_2,STORE_2_252,2013-08-06,45
STORE_2,STORE_2_252,2013-08-07,54
STORE_2,STORE_2_252,2013-08-08,39
STORE_2,STORE_2_252,2013-08-09,54
STORE_2,STORE_2_252,2013-08-10,64
STORE_2,STORE_2_252,2013-08-11,79
STORE_2,STORE_2_252,2013-08-12,73
STORE_2,STORE_2_252,2013-08-13,70
STORE_2,STORE_2_252,2013-08-14,66
STORE_2,STORE_2_252,2013-08-15,58
STORE_2,STORE_2_252,2013-08-16,78
STORE_2,STORE_2_252,2013-08-17,83
STORE_2,STORE_2_252,2013-08-18,121
STORE_2,STORE_2_252,2013-08-19,67
STORE_2,STORE_2_252,2013-08-20,74
STORE_2,STORE_2_252,2013-08-21,41
STORE_2,STORE_2_252,2013-08-22,45
STORE_2,STORE_2_252,2013-08-23,50
STORE_2,STORE_2_252,2013-08-24,57
STORE_2,STORE_2_252,2013-08-25,78
STORE_2,STORE_2_252,2013-08-26,35
STORE_2,STORE_2_252,2013-08-27,58
STORE_2,STORE_2_252,2013-08-28,44
STORE_2,STORE_2_252,2013-08-29,39
STORE_2,STORE_2_252,2013-08-30,82
STORE_2,STORE_2_252,2013-08-31,87
STORE_2,STORE_2_252,2013-09-01,72
STORE_2,STORE_2_252,2013-09-02,72
STORE_2,STORE_2_252,2013-09-03,53
STORE_2,STORE_2_252,2013-09-04,39
STORE_2,STORE_2_252,2013-09-05,44
STORE_2,STORE_2_252,2013-09-06,57
STORE_2,STORE_2_252,2013-09-07,102
STORE_2,STORE_2_252,2013-09-08,83
STORE_2,STORE_2_252,2013-09-09,76
STORE_2,STORE_2_252,2013-09-10,58
STORE_2,STORE_2_252,2013-09-11,47
STORE_2,STORE_2_252,2013-09-12,48
STORE_2,STORE_2_252,2013-09-13,51
STORE_2,STORE_2_252,2013-09-14,48
STORE_2,STORE_2_252,2013-09-15,71
STORE_2,STORE_2_252,2013-09-16,57
STORE_2,STORE_2_252,2013-09-17,34
STORE_2,STORE_2_252,2013-09-18,45
STORE_2,STORE_2_252,2013-09-19,48
STORE_2,STORE_2_252,2013-09-20,45
STORE_2,STORE_2_252,2013-09-21,42
STORE_2,STORE_2_252,2013-09-22,57
STORE_2,STORE_2_252,2013-09-23,31
STORE_2,STORE_2_252,2013-09-24,33
STORE_2,STORE_2_252,2013-09-25,29
STORE_2,STORE_2_252,2013-09-26,56
STORE_2,STORE_2_252,2013-09-27,44
STORE_2,STORE_2_252,2013-09-28,61
STORE_2,STORE_2_252,2013-09-29,56
STORE_2,STORE_2_252,2013-09-30,27
STORE_2,STORE_2_252,2013-10-01,34
STORE_2,STORE_2_252,2013-10-02,40
STORE_2,STORE_2_252,2013-10-03,40
STORE_2,STORE_2_252,2013-10-04,61
STORE_2,STORE_2_252,2013-10-05,72
STORE_2,STORE_2_252,2013-10-06,94
STORE_2,STORE_2_252,2013-10-07,53
STORE_2,STORE_2_252,2013-10-08,53
STORE_2,STORE_2_252,2013-10-09,37
STORE_2,STORE_2_252,2013-10-10,55
STORE_2,STORE_2_252,2013-10-11,40
STORE_2,STORE_2_252,2013-10-12,47
STORE_2,STORE_2_252,2013-10-13,68
STORE_2,STORE_2_252,2013-10-14,49
STORE_2,STORE_2_252,2013-10-15,40
STORE_2,STORE_2_252,2013-10-16,49
STORE_2,STORE_2_252,2013-10-17,39
STORE_2,STORE_2_252,2013-10-18,50
STORE_2,STORE_2_252,2013-10-19,56
STORE_2,STORE_2_252,2013-10-20,53
STORE_2,STORE_2_252,2013-10-21,33
STORE_2,STORE_2_252,2013-10-22,59
STORE_2,STORE_2_252,2013-10-23,46
STORE_2,STORE_2_252,2013-10-24,33
STORE_2,STORE_2_252,2013-10-25,46
STORE_2,STORE_2_252,2013-10-26,65
STORE_2,STORE_2_252,2013-10-27,50
STORE_2,STORE_2_252,2013-10-28,41
STORE_2,STORE_2_252,2013-10-29,36
STORE_2,STORE_2_252,2013-10-30,48
STORE_2,STORE_2_252,2013-10-31,54
STORE_2,STORE_2_252,2013-11-01,40
STORE_2,STORE_2_252,2013-11-02,53
STORE_2,STORE_2_252,2013-11-03,63
STORE_2,STORE_2_252,2013-11-04,33
STORE_2,STORE_2_252,2013-11-05,31
STORE_2,STORE_2_252,2013-11-06,40
STORE_2,STORE_2_252,2013-11-07,38
STORE_2,STORE_2_252,2013-11-08,53
STORE_2,STORE_2_252,2013-11-09,69
STORE_2,STORE_2_252,2013-11-10,60
STORE_2,STORE_2_252,2013-11-11,32
STORE_2,STORE_2_252,2013-11-12,27
STORE_2,STORE_2_252,2013-11-13,26
STORE_2,STORE_2_252,2013-11-14,35
STORE_2,STORE_2_252,2013-11-15,32
STORE_2,STORE_2_252,2013-11-16,44
STORE_2,STORE_2_252,2013-11-17,41
STORE_2,STORE_2_252,2013-11-18,35
STORE_2,STORE_2_252,2013-11-19,27
STORE_2,STORE_2_252,2013-11-20,28
STORE_2,STORE_2_252,2013-11-21,24
STORE_2,STORE_2_252,2013-11-22,42
STORE_2,STORE_2_252,2013-11-23,48
STORE_2,STORE_2_252,2013-11-24,40
STORE_2,STORE_2_252,2013-11-25,49
STORE_2,STORE_2_252,2013-11-26,34
STORE_2,STORE_2_252,2013-11-27,44
STORE_2,STORE_2_252,2013-11-28,98
STORE_2,STORE_2_252,2013-11-29,30
STORE_2,STORE_2_252,2013-11-30,57
STORE_2,STORE_2_252,2013-12-01,64
STORE_2,STORE_2_252,2013-12-02,29
STORE_2,STORE_2_252,2013-12-03,26
STORE_2,STORE_2_252,2013-12-04,35
STORE_2,STORE_2_252,2013-12-05,45
STORE_2,STORE_2_252,2013-12-06,60
STORE_2,STORE_2_252,2013-12-07,50
STORE_2,STORE_2_252,2013-12-08,51
STORE_2,STORE_2_252,2013-12-09,24
STORE_2,STORE_2_252,2013-12-10,34
STORE_2,STORE_2_252,2013-12-11,40
STORE_2,STORE_2_252,2013-12-12,32
STORE_2,STORE_2_252,2013-12-13,48
STORE_2,STORE_2_252,2013-12-14,55
STORE_2,STORE_2_252,2013-12-15,61
STORE_2,STORE_2_252,2013-12-16,40
STORE_2,STORE_2_252,2013-12-17,34
STORE_2,STORE_2_252,2013-12-18,35
STORE_2,STORE_2_252,2013-12-19,48
STORE_2,STORE_2_252,2013-12-20,55
STORE_2,STORE_2_252,2013-12-21,79
STORE_2,STORE_2_252,2013-12-22,70
STORE_2,STORE_2_252,2013-12-23,44
STORE_2,STORE_2_252,2013-12-24,37
STORE_2,STORE_2_252,2013-12-25,0
STORE_2,STORE_2_252,2013-12-26,37
STORE_2,STORE_2_252,2013-12-27,41
STORE_2,STORE_2_252,2013-12-28,52
STORE_2,STORE_2_252,2013-12-29,52
STORE_2,STORE_2_252,2013-12-30,44
STORE_2,STORE_2_252,2013-12-31,38
STORE_2,STORE_2_252,2014-01-01,31
STORE_2,STORE_2_252,2014-01-02,45
STORE_2,STORE_2_252,2014-01-03,53
STORE_2,STORE_2_252,2014-01-04,46
STORE_2,STORE_2_252,2014-01-05,56
STORE_2,STORE_2_252,2014-01-06,36
STORE_2,STORE_2_252,2014-01-07,32
STORE_2,STORE_2_252,2014-01-08,25
STORE_2,STORE_2_252,2014-01-09,33
STORE_2,STORE_2_252,2014-01-10,41
STORE_2,STORE_2_252,2014-01-11,53
STORE_2,STORE_2_252,2014-01-12,42
STORE_2,STORE_2_252,2014-01-13,30
STORE_2,STORE_2_252,2014-01-14,29
STORE_2,STORE_2_252,2014-01-15,30
STORE_2,STORE_2_252,2014-01-16,28
STORE_2,STORE_2_252,2014-01-17,42
STORE_2,STORE_2_252,2014-01-18,44
STORE_2,STORE_2_252,2014-01-19,41
STORE_2,STORE_2_252,2014-01-20,29
STORE_2,STORE_2_252,2014-01-21,26
STORE_2,STORE_2_252,2014-01-22,29
STORE_2,STORE_2_252,2014-01-23,24
STORE_2,STORE_2_252,2014-01-24,31
STORE_2,STORE_2_252,2014-01-25,53
STORE_2,STORE_2_252,2014-01-26,44
STORE_2,STORE_2_252,2014-01-27,36
STORE_2,STORE_2_252,2014-01-28,42
STORE_2,STORE_2_252,2014-01-29,27
STORE_2,STORE_2_252,2014-01-30,30
STORE_2,STORE_2_252,2014-01-31,37
STORE_2,STORE_2_252,2014-02-01,47
STORE_2,STORE_2_252,2014-02-02,20
STORE_2,STORE_2_252,2014-02-03,35
STORE_2,STORE_2_252,2014-02-04,32
STORE_2,STORE_2_252,2014-02-05,30
STORE_2,STORE_2_252,2014-02-06,29
STORE_2,STORE_2_252,2014-02-07,28
STORE_2,STORE_2_252,2014-02-08,65
STORE_2,STORE_2_252,2014-02-09,39
STORE_2,STORE_2_252,2014-02-10,39
STORE_2,STORE_2_252,2014-02-11,35
STORE_2,STORE_2_252,2014-02-12,36
STORE_2,STORE_2_252,2014-02-13,65
STORE_2,STORE_2_252,2014-02-14,47
STORE_2,STORE_2_252,2014-02-15,41
STORE_2,STORE_2_252,2014-02-16,55
STORE_2,STORE_2_252,2014-02-17,45
STORE_2,STORE_2_252,2014-02-18,34
STORE_2,STORE_2_252,2014-02-19,37
STORE_2,STORE_2_252,2014-02-20,37
STORE_2,STORE_2_252,2014-02-21,61
STORE_2,STORE_2_252,2014-02-22,57
STORE_2,STORE_2_252,2014-02-23,50
STORE_2,STORE_2_252,2014-02-24,38
STORE_2,STORE_2_252,2014-02-25,45
STORE_2,STORE_2_252,2014-02-26,17
STORE_2,STORE_2_252,2014-02-27,37
STORE_2,STORE_2_252,2014-02-28,24
STORE_2,STORE_2_252,2014-03-01,60
STORE_2,STORE_2_252,2014-03-02,51
STORE_2,STORE_2_252,2014-03-03,28
STORE_2,STORE_2_252,2014-03-04,38
STORE_2,STORE_2_252,2014-03-05,53
STORE_2,STORE_2_252,2014-03-06,35
STORE_2,STORE_2_252,2014-03-07,48
STORE_2,STORE_2_252,2014-03-08,68
STORE_2,STORE_2_252,2014-03-09,97
STORE_2,STORE_2_252,2014-03-10,43
STORE_2,STORE_2_252,2014-03-11,50
STORE_2,STORE_2_252,2014-03-12,53
STORE_2,STORE_2_252,2014-03-13,42
STORE_2,STORE_2_252,2014-03-14,50
STORE_2,STORE_2_252,2014-03-15,84
STORE_2,STORE_2_252,2014-03-16,55
STORE_2,STORE_2_252,2014-03-17,37
STORE_2,STORE_2_252,2014-03-18,38
STORE_2,STORE_2_252,2014-03-19,46
STORE_2,STORE_2_252,2014-03-20,20
STORE_2,STORE_2_252,2014-03-21,49
STORE_2,STORE_2_252,2014-03-22,56
STORE_2,STORE_2_252,2014-03-23,37
STORE_2,STORE_2_252,2014-03-24,38
STORE_2,STORE_2_252,2014-03-25,29
STORE_2,STORE_2_252,2014-03-26,31
STORE_2,STORE_2_252,2014-03-27,37
STORE_2,STORE_2_252,2014-03-28,39
STORE_2,STORE_2_252,2014-03-29,39
STORE_2,STORE_2_252,2014-03-30,48
STORE_2,STORE_2_252,2014-03-31,21
STORE_2,STORE_2_252,2014-04-01,25
STORE_2,STORE_2_252,2014-04-02,31
STORE_2,STORE_2_252,2014-04-03,44
STORE_2,STORE_2_252,2014-04-04,31
STORE_2,STORE_2_252,2014-04-05,48
STORE_2,STORE_2_252,2014-04-06,57
STORE_2,STORE_2_252,2014-04-07,75
STORE_2,STORE_2_252,2014-04-08,73
STORE_2,STORE_2_252,2014-04-09,51
STORE_2,STORE_2_252,2014-04-10,56
STORE_2,STORE_2_252,2014-04-11,46
STORE_2,STORE_2_252,2014-04-12,61
STORE_2,STORE_2_252,2014-04-13,62
STORE_2,STORE_2_252,2014-04-14,54
STORE_2,STORE_2_252,2014-04-15,59
STORE_2,STORE_2_252,2014-04-16,58
STORE_2,STORE_2_252,2014-04-17,20
STORE_2,STORE_2_252,2014-04-18,0
STORE_2,STORE_2_252,2014-04-19,65
STORE_2,STORE_2_252,2014-04-20,84
STORE_2,STORE_2_252,2014-04-21,42
STORE_2,STORE_2_252,2014-04-22,29
STORE_2,STORE_2_252,2014-04-23,40
STORE_2,STORE_2_252,2014-04-24,30
STORE_2,STORE_2_252,2014-04-25,35
STORE_2,STORE_2_252,2014-04-26,45
STORE_2,STORE_2_252,2014-04-27,52
STORE_2,STORE_2_252,2014-04-28,39
STORE_2,STORE_2_252,2014-04-29,43
STORE_2,STORE_2_252,2014-04-30,49
STORE_2,STORE_2_252,2014-05-01,63
STORE_2,STORE_2_252,2014-05-02,66
STORE_2,STORE_2_252,2014-05-03,58
STORE_2,STORE_2_252,2014-05-04,51
STORE_2,STORE_2_252,2014-05-05,37
STORE_2,STORE_2_252,2014-05-06,38
STORE_2,STORE_2_252,2014-05-07,48
STORE_2,STORE_2_252,2014-05-08,41
STORE_2,STORE_2_252,2014-05-09,46
STORE_2,STORE_2_252,2014-05-10,56
STORE_2,STORE_2_252,2014-05-11,64
STORE_2,STORE_2_252,2014-05-12,65
STORE_2,STORE_2_252,2014-05-13,88
STORE_2,STORE_2_252,2014-05-14,71
STORE_2,STORE_2_252,2014-05-15,63
STORE_2,STORE_2_252,2014-05-16,59
STORE_2,STORE_2_252,2014-05-17,57
STORE_2,STORE_2_252,2014-05-18,45
STORE_2,STORE_2_252,2014-05-19,34
STORE_2,STORE_2_252,2014-05-20,41
STORE_2,STORE_2_252,2014-05-21,32
STORE_2,STORE_2_252,2014-05-22,46
STORE_2,STORE_2_252,2014-05-23,54
STORE_2,STORE_2_252,2014-05-24,68
STORE_2,STORE_2_252,2014-05-25,63
STORE_2,STORE_2_252,2014-05-26,55
STORE_2,STORE_2_252,2014-05-27,24
STORE_2,STORE_2_252,2014-05-28,44
STORE_2,STORE_2_252,2014-05-29,40
STORE_2,STORE_2_252,2014-05-30,42
STORE_2,STORE_2_252,2014-05-31,69
STORE_2,STORE_2_252,2014-06-01,64
STORE_2,STORE_2_252,2014-06-02,44
STORE_2,STORE_2_252,2014-06-03,53
STORE_2,STORE_2_252,2014-06-04,67
STORE_2,STORE_2_252,2014-06-05,68
STORE_2,STORE_2_252,2014-06-06,61
STORE_2,STORE_2_252,2014-06-07,83
STORE_2,STORE_2_252,2014-06-08,66
STORE_2,STORE_2_252,2014-06-09,92
STORE_2,STORE_2_252,2014-06-10,58
STORE_2,STORE_2_252,2014-06-11,53
STORE_2,STORE_2_252,2014-06-12,51
STORE_2,STORE_2_252,2014-06-13,58
STORE_2,STORE_2_252,2014-06-14,83
STORE_2,STORE_2_252,2014-06-15,57
STORE_2,STORE_2_252,2014-06-16,36
STORE_2,STORE_2_252,2014-06-17,46
STORE_2,STORE_2_252,2014-06-18,49
STORE_2,STORE_2_252,2014-06-19,37
STORE_2,STORE_2_252,2014-06-20,76
STORE_2,STORE_2_252,2014-06-21,50
STORE_2,STORE_2_252,2014-06-22,53
STORE_2,STORE_2_252,2014-06-23,46
STORE_2,STORE_2_252,2014-06-24,47
STORE_2,STORE_2_252,2014-06-25,43
STORE_2,STORE_2_252,2014-06-26,35
STORE_2,STORE_2_252,2014-06-27,41
STORE_2,STORE_2_252,2014-06-28,64
STORE_2,STORE_2_252,2014-06-29,56
STORE_2,STORE_2_252,2014-06-30,68
STORE_2,STORE_2_252,2014-07-01,54
STORE_2,STORE_2_252,2014-07-02,52
STORE_2,STORE_2_252,2014-07-03,70
STORE_2,STORE_2_252,2014-07-04,50
STORE_2,STORE_2_252,2014-07-05,69
STORE_2,STORE_2_252,2014-07-06,73
STORE_2,STORE_2_252,2014-07-07,59
STORE_2,STORE_2_252,2014-07-08,46
STORE_2,STORE_2_252,2014-07-09,61
STORE_2,STORE_2_252,2014-07-10,47
STORE_2,STORE_2_252,2014-07-11,43
STORE_2,STORE_2_252,2014-07-12,53
STORE_2,STORE_2_252,2014-07-13,65
STORE_2,STORE_2_252,2014-07-14,47
STORE_2,STORE_2_252,2014-07-15,53
STORE_2,STORE_2_252,2014-07-16,36
STORE_2,STORE_2_252,2014-07-17,28
STORE_2,STORE_2_252,2014-07-18,50
STORE_2,STORE_2_252,2014-07-19,47
STORE_2,STORE_2_252,2014-07-20,54
STORE_2,STORE_2_252,2014-07-21,39
STORE_2,STORE_2_252,2014-07-22,52
STORE_2,STORE_2_252,2014-07-23,48
STORE_2,STORE_2_252,2014-07-24,50
STORE_2,STORE_2_252,2014-07-25,72
STORE_2,STORE_2_252,2014-07-26,67
STORE_2,STORE_2_252,2014-07-27,90
STORE_2,STORE_2_252,2014-07-28,56
STORE_2,STORE_2_252,2014-07-29,69
STORE_2,STORE_2_252,2014-07-30,42
STORE_2,STORE_2_252,2014-07-31,48
STORE_2,STORE_2_252,2014-08-01,65
STORE_2,STORE_2_252,2014-08-02,45
STORE_2,STORE_2_252,2014-08-03,55
STORE_2,STORE_2_252,2014-08-04,59
STORE_2,STORE_2_252,2014-08-05,53
STORE_2,STORE_2_252,2014-08-06,73
STORE_2,STORE_2_252,2014-08-07,59
STORE_2,STORE_2_252,2014-08-08,57
STORE_2,STORE_2_252,2014-08-09,55
STORE_2,STORE_2_252,2014-08-10,51
STORE_2,STORE_2_252,2014-08-11,75
STORE_2,STORE_2_252,2014-08-12,56
STORE_2,STORE_2_252,2014-08-13,55
STORE_2,STORE_2_252,2014-08-14,41
STORE_2,STORE_2_252,2014-08-15,56
STORE_2,STORE_2_252,2014-08-16,72
STORE_2,STORE_2_252,2014-08-17,70
STORE_2,STORE_2_252,2014-08-18,56
STORE_2,STORE_2_252,2014-08-19,44
STORE_2,STORE_2_252,2014-08-20,43
STORE_2,STORE_2_252,2014-08-21,52
STORE_2,STORE_2_252,2014-08-22,57
STORE_2,STORE_2_252,2014-08-23,102
STORE_2,STORE_2_252,2014-08-24,71
STORE_2,STORE_2_252,2014-08-25,35
STORE_2,STORE_2_252,2014-08-26,30
STORE_2,STORE_2_252,2014-08-27,38
STORE_2,STORE_2_252,2014-08-28,29
STORE_2,STORE_2_252,2014-08-29,42
STORE_2,STORE_2_252,2014-08-30,47
STORE_2,STORE_2_252,2014-08-31,38
STORE_2,STORE_2_252,2014-09-01,53
STORE_2,STORE_2_252,2014-09-02,49
STORE_2,STORE_2_252,2014-09-03,54
STORE_2,STORE_2_252,2014-09-04,39
STORE_2,STORE_2_252,2014-09-05,31
STORE_2,STORE_2_252,2014-09-06,37
STORE_2,STORE_2_252,2014-09-07,51
STORE_2,STORE_2_252,2014-09-08,26
STORE_2,STORE_2_252,2014-09-09,34
STORE_2,STORE_2_252,2014-09-10,47
STORE_2,STORE_2_252,2014-09-11,46
STORE_2,STORE_2_252,2014-09-12,55
STORE_2,STORE_2_252,2014-09-13,62
STORE_2,STORE_2_252,2014-09-14,70
STORE_2,STORE_2_252,2014-09-15,40
STORE_2,STORE_2_252,2014-09-16,47
STORE_2,STORE_2_252,2014-09-17,53
STORE_2,STORE_2_252,2014-09-18,33
STORE_2,STORE_2_252,2014-09-19,40
STORE_2,STORE_2_252,2014-09-20,70
STORE_2,STORE_2_252,2014-09-21,44
STORE_2,STORE_2_252,2014-09-22,40
STORE_2,STORE_2_252,2014-09-23,25
STORE_2,STORE_2_252,2014-09-24,30
STORE_2,STORE_2_252,2014-09-25,31
STORE_2,STORE_2_252,2014-09-26,38
STORE_2,STORE_2_252,2014-09-27,49
STORE_2,STORE_2_252,2014-09-28,45
STORE_2,STORE_2_252,2014-09-29,25
STORE_2,STORE_2_252,2014-09-30,35
STORE_2,STORE_2_252,2014-10-01,43
STORE_2,STORE_2_252,2014-10-02,38
STORE_2,STORE_2_252,2014-10-03,62
STORE_2,STORE_2_252,2014-10-04,88
STORE_2,STORE_2_252,2014-10-05,93
STORE_2,STORE_2_252,2014-10-06,61
STORE_2,STORE_2_252,2014-10-07,45
STORE_2,STORE_2_252,2014-10-08,44
STORE_2,STORE_2_252,2014-10-09,37
STORE_2,STORE_2_252,2014-10-10,35
STORE_2,STORE_2_252,2014-10-11,48
STORE_2,STORE_2_252,2014-10-12,71
STORE_2,STORE_2_252,2014-10-13,51
STORE_2,STORE_2_252,2014-10-14,32
STORE_2,STORE_2_252,2014-10-15,34
STORE_2,STORE_2_252,2014-10-16,31
STORE_2,STORE_2_252,2014-10-17,44
STORE_2,STORE_2_252,2014-10-18,41
STORE_2,STORE_2_252,2014-10-19,57
STORE_2,STORE_2_252,2014-10-20,31
STORE_2,STORE_2_252,2014-10-21,31
STORE_2,STORE_2_252,2014-10-22,25
STORE_2,STORE_2_252,2014-10-23,29
STORE_2,STORE_2_252,2014-10-24,40
STORE_2,STORE_2_252,2014-10-25,45
STORE_2,STORE_2_252,2014-10-26,40
STORE_2,STORE_2_252,2014-10-27,35
STORE_2,STORE_2_252,2014-10-28,26
STORE_2,STORE_2_252,2014-10-29,41
STORE_2,STORE_2_252,2014-10-30,42
STORE_2,STORE_2_252,2014-10-31,39
STORE_2,STORE_2_252,2014-11-01,54
STORE_2,STORE_2_252,2014-11-02,40
STORE_2,STORE_2_252,2014-11-03,29
STORE_2,STORE_2_252,2014-11-04,38
STORE_2,STORE_2_252,2014-11-05,19
STORE_2,STORE_2_252,2014-11-06,35
STORE_2,STORE_2_252,2014-11-07,35
STORE_2,STORE_2_252,2014-11-08,66
STORE_2,STORE_2_252,2014-11-09,52
STORE_2,STORE_2_252,2014-11-10,24
STORE_2,STORE_2_252,2014-11-11,29
STORE_2,STORE_2_252,2014-11-12,19
STORE_2,STORE_2_252,2014-11-13,15
STORE_2,STORE_2_252,2014-11-14,38
STORE_2,STORE_2_252,2014-11-15,39
STORE_2,STORE_2_252,2014-11-16,48
STORE_2,STORE_2_252,2014-11-17,22
STORE_2,STORE_2_252,2014-11-18,28
STORE_2,STORE_2_252,2014-11-19,36
STORE_2,STORE_2_252,2014-11-20,33
STORE_2,STORE_2_252,2014-11-21,36
STORE_2,STORE_2_252,2014-11-22,52
STORE_2,STORE_2_252,2014-11-23,58
STORE_2,STORE_2_252,2014-11-24,35
STORE_2,STORE_2_252,2014-11-25,34
STORE_2,STORE_2_252,2014-11-26,46
STORE_2,STORE_2_252,2014-11-27,57
STORE_2,STORE_2_252,2014-11-28,39
STORE_2,STORE_2_252,2014-11-29,38
STORE_2,STORE_2_252,2014-11-30,34
STORE_2,STORE_2_252,2014-12-01,20
STORE_2,STORE_2_252,2014-12-02,23
STORE_2,STORE_2_252,2014-12-03,45
STORE_2,STORE_2_252,2014-12-04,34
STORE_2,STORE_2_252,2014-12-05,34
STORE_2,STORE_2_252,2014-12-06,47
STORE_2,STORE_2_252,2014-12-07,52
STORE_2,STORE_2_252,2014-12-08,26
STORE_2,STORE_2_252,2014-12-09,37
STORE_2,STORE_2_252,2014-12-10,36
STORE_2,STORE_2_252,2014-12-11,13
STORE_2,STORE_2_252,2014-12-12,45
STORE_2,STORE_2_252,2014-12-13,55
STORE_2,STORE_2_252,2014-12-14,38
STORE_2,STORE_2_252,2014-12-15,28
STORE_2,STORE_2_252,2014-12-16,24
STORE_2,STORE_2_252,2014-12-17,30
STORE_2,STORE_2_252,2014-12-18,46
STORE_2,STORE_2_252,2014-12-19,39
STORE_2,STORE_2_252,2014-12-20,53
STORE_2,STORE_2_252,2014-12-21,49
STORE_2,STORE_2_252,2014-12-22,46
STORE_2,STORE_2_252,2014-12-23,58
STORE_2,STORE_2_252,2014-12-24,36
STORE_2,STORE_2_252,2014-12-25,0
STORE_2,STORE_2_252,2014-12-26,46
STORE_2,STORE_2_252,2014-12-27,41
STORE_2,STORE_2_252,2014-12-28,32
STORE_2,STORE_2_252,2014-12-29,32
STORE_2,STORE_2_252,2014-12-30,29
STORE_2,STORE_2_252,2014-12-31,19
STORE_2,STORE_2_252,2015-01-01,29
STORE_2,STORE_2_252,2015-01-02,37
STORE_2,STORE_2_252,2015-01-03,39
STORE_2,STORE_2_252,2015-01-04,40
STORE_2,STORE_2_252,2015-01-05,33
STORE_2,STORE_2_252,2015-01-06,32
STORE_2,STORE_2_252,2015-01-07,28
STORE_2,STORE_2_252,2015-01-08,16
STORE_2,STORE_2_252,2015-01-09,30
STORE_2,STORE_2_252,2015-01-10,40
STORE_2,STORE_2_252,2015-01-11,41
STORE_2,STORE_2_252,2015-01-12,15
STORE_2,STORE_2_252,2015-01-13,18
STORE_2,STORE_2_252,2015-01-14,20
STORE_2,STORE_2_252,2015-01-15,22
STORE_2,STORE_2_252,2015-01-16,24
STORE_2,STORE_2_252,2015-01-17,39
STORE_2,STORE_2_252,2015-01-18,47
STORE_2,STORE_2_252,2015-01-19,22
STORE_2,STORE_2_252,2015-01-20,18
STORE_2,STORE_2_252,2015-01-21,18
STORE_2,STORE_2_252,2015-01-22,16
STORE_2,STORE_2_252,2015-01-23,32
STORE_2,STORE_2_252,2015-01-24,45
STORE_2,STORE_2_252,2015-01-25,40
STORE_2,STORE_2_252,2015-01-26,21
STORE_2,STORE_2_252,2015-01-27,25
STORE_2,STORE_2_252,2015-01-28,20
STORE_2,STORE_2_252,2015-01-29,21
STORE_2,STORE_2_252,2015-01-30,27
STORE_2,STORE_2_252,2015-01-31,39
STORE_2,STORE_2_252,2015-02-01,33
STORE_2,STORE_2_252,2015-02-02,39
STORE_2,STORE_2_252,2015-02-03,41
STORE_2,STORE_2_252,2015-02-04,24
STORE_2,STORE_2_252,2015-02-05,26
STORE_2,STORE_2_252,2015-02-06,22
STORE_2,STORE_2_252,2015-02-07,48
STORE_2,STORE_2_252,2015-02-08,43
STORE_2,STORE_2_252,2015-02-09,34
STORE_2,STORE_2_252,2015-02-10,20
STORE_2,STORE_2_252,2015-02-11,27
STORE_2,STORE_2_252,2015-02-12,51
STORE_2,STORE_2_252,2015-02-13,36
STORE_2,STORE_2_252,2015-02-14,63
STORE_2,STORE_2_252,2015-02-15,47
STORE_2,STORE_2_252,2015-02-16,43
STORE_2,STORE_2_252,2015-02-17,20
STORE_2,STORE_2_252,2015-02-18,33
STORE_2,STORE_2_252,2015-02-19,35
STORE_2,STORE_2_252,2015-02-20,32
STORE_2,STORE_2_252,2015-02-21,49
STORE_2,STORE_2_252,2015-02-22,50
STORE_2,STORE_2_252,2015-02-23,32
STORE_2,STORE_2_252,2015-02-24,22
STORE_2,STORE_2_252,2015-02-25,25
STORE_2,STORE_2_252,2015-02-26,23
STORE_2,STORE_2_252,2015-02-27,22
STORE_2,STORE_2_252,2015-02-28,48
STORE_2,STORE_2_252,2015-03-01,32
STORE_2,STORE_2_252,2015-03-02,22
STORE_2,STORE_2_252,2015-03-03,35
STORE_2,STORE_2_252,2015-03-04,21
STORE_2,STORE_2_252,2015-03-05,35
STORE_2,STORE_2_252,2015-03-06,25
STORE_2,STORE_2_252,2015-03-07,61
STORE_2,STORE_2_252,2015-03-08,51
STORE_2,STORE_2_252,2015-03-09,42
STORE_2,STORE_2_252,2015-03-10,45
